chromo,strand,start,end,count,alt3,alt5,alt3+5,skip,constitLevel,inclLevel,3usageLevel,5usageLevel,genename
chr4,-,69019663,69020077,5,0,2,0,0,0.714,1.000,1.000,0.714,UGT2B11
chr4,+,70156053,70156077,45,0,1,0,0,0.978,1.000,1.000,0.978,PRR27
chr4,+,71022366,71022560,51,0,2,0,0,0.962,1.000,1.000,0.962,DCK
chr4,+,73419506,73419639,521,0,1,0,0,0.998,1.000,1.000,0.998,ALB
chr4,+,74446533,74446782,24,0,1,0,0,0.960,1.000,1.000,0.960,AREG
chr4,-,75491610,75491637,62,0,1,0,0,0.984,1.000,1.000,0.984,RCHY1
chr4,-,75508819,75508935,101,0,8,0,0,0.927,1.000,1.000,0.927,RCHY1
chr4,-,76168402,76168476,46,0,1,0,0,0.979,1.000,1.000,0.979,SCARB2
chr4,+,76268659,76268813,14,0,3,0,0,0.824,1.000,1.000,0.824,"FAM47E-STBD1,FAM47E"
chr4,-,76334021,76334167,3,0,1,0,0,0.750,1.000,1.000,0.750,CCDC158
chr4,-,77726166,77726369,4,0,1,0,0,0.800,1.000,1.000,0.800,CNOT6L
chr4,-,81142793,81142947,8,0,3,0,0,0.727,1.000,1.000,0.727,PRKG2
chr4,-,81456650,81456788,14,0,1,0,0,0.933,1.000,1.000,0.933,RASGEF1B
chr4,-,82427432,82427564,278,0,1,0,0,0.996,1.000,1.000,0.996,HNRNPDL
chr4,-,82496067,82496195,87,0,4,0,0,0.956,1.000,1.000,0.956,TMEM150C
chr4,-,82705282,82705413,40,0,1,0,0,0.976,1.000,1.000,0.976,SCD5
chr4,+,82904735,82904931,28,0,3,0,0,0.903,1.000,1.000,0.903,THAP9
chr4,-,82984823,82984876,8,0,4,0,0,0.667,1.000,1.000,0.667,LIN54
chr4,-,84756925,84757161,3,0,1,0,0,0.750,1.000,1.000,0.750,WDFY3
chr4,+,86771170,86771535,15,0,1,0,0,0.938,1.000,1.000,0.938,PTPN13
chr4,+,87976881,87976949,1616,0,6,0,0,0.996,1.000,1.000,0.996,SPP1
chr4,-,89835546,89835692,120,0,2,0,0,0.984,1.000,1.000,0.984,SNCA
chr4,+,94455246,94455384,197,0,1,0,0,0.995,1.000,1.000,0.995,PDLIM5
chr4,+,94663977,94664035,1,0,1,0,0,0.500,1.000,1.000,0.500,PDLIM5
chr4,-,98887078,98887192,558,0,6,0,0,0.989,1.000,1.000,0.989,EIF4E
chr4,-,99081974,99082116,755,0,1,0,0,0.999,1.000,1.000,0.999,ADH5
chr4,+,99204356,99204431,3,0,2,0,0,0.600,1.000,1.000,0.600,RP11-696N14.1
chr4,+,99290936,99290948,1,0,1,0,0,0.500,1.000,1.000,0.500,RP11-696N14.1
chr4,-,99948810,99948940,1095,0,9,0,0,0.992,1.000,1.000,0.992,H2AFZ
chr4,-,103096182,103096274,343,0,1,0,0,0.997,1.000,1.000,0.997,BDH2
chr4,-,103552500,103552586,2,0,1,0,0,0.667,1.000,1.000,0.667,RP11-297P16.4
chr4,-,106251865,106252007,14,0,4,0,0,0.778,1.000,1.000,0.778,TBCK
chr4,+,107858471,107858553,18,0,1,0,0,0.947,1.000,1.000,0.947,SGMS2
chr4,+,108019539,108019666,118,0,2,0,0,0.983,1.000,1.000,0.983,HADH
chr4,-,108556790,108557064,2,0,1,0,0,0.667,1.000,1.000,0.667,RPL34-AS1
chr4,+,108622514,108622618,1120,0,1,0,0,0.999,1.000,1.000,0.999,RPL34
chr4,-,108846138,108846219,3,0,1,0,0,0.750,1.000,1.000,0.750,COL25A1
chr4,+,109684442,109684646,27,0,1,0,0,0.964,1.000,1.000,0.964,CCDC109B
chr4,+,109822346,109822488,31,0,1,0,0,0.969,1.000,1.000,0.969,GAR1
chr4,+,110488540,110488682,23,0,1,0,0,0.958,1.000,1.000,0.958,ENPEP
chr4,+,112644667,112644871,127,0,15,0,0,0.894,1.000,1.000,0.894,LARP7
chr4,-,113457334,113457563,10,0,3,0,0,0.769,1.000,1.000,0.769,CAMK2D
chr4,+,114663994,114664137,18,0,1,0,0,0.947,1.000,1.000,0.947,UGT8
chr4,+,118233011,118233135,7,0,1,0,0,0.875,1.000,1.000,0.875,NDST3
chr4,-,118833578,118833737,76,0,1,0,0,0.987,1.000,1.000,0.987,SEC24D
chr4,+,119267319,119267482,10,0,1,0,0,0.909,1.000,1.000,0.909,USP53
chr4,+,119462895,119462979,13,0,1,0,0,0.929,1.000,1.000,0.929,onlyEST
chr4,+,119512812,119512920,2,0,2,0,0,0.500,1.000,1.000,0.500,onlyEST
chr4,-,119606708,119607297,21,0,1,0,0,0.955,1.000,1.000,0.955,PDE5A
chr4,-,120060873,120060977,166,0,2,0,0,0.988,1.000,1.000,0.988,MAD2L1
chr4,-,121332820,121333056,6,0,1,0,0,0.857,1.000,1.000,0.857,QRFPR
chr4,+,121802673,121802793,134,0,2,0,0,0.985,1.000,1.000,0.985,EXOSC9
chr4,+,122209158,122209337,5,0,1,0,0,0.833,1.000,1.000,0.833,KIAA1109
chr4,+,122334343,122334440,10,0,8,0,0,0.556,1.000,1.000,0.556,KIAA1109
chr4,+,125477154,125477334,4,0,1,0,0,0.800,1.000,1.000,0.800,FAT4
chr4,+,127881830,127881926,71,0,1,0,0,0.986,1.000,1.000,0.986,PLK4
chr4,+,127892364,127892514,10,0,1,0,0,0.909,1.000,1.000,0.909,PLK4
chr4,-,133142710,133142782,2,0,1,0,0,0.667,1.000,1.000,0.667,RP11-9G1.3
chr4,+,139704015,139704196,4,0,2,0,0,0.667,1.000,1.000,0.667,MGST2
chr4,-,140412934,140413087,89,0,2,0,0,0.978,1.000,1.000,0.978,CLGN
chr4,-,140456588,140456719,3,0,1,0,0,0.750,1.000,1.000,0.750,MGAT4D
chr4,-,140967622,140967873,8,0,2,0,0,0.800,1.000,1.000,0.800,RNF150
chr4,+,141222365,141222491,65,0,2,0,0,0.970,1.000,1.000,0.970,ZNF330
chr4,-,142123291,142123415,10,0,1,0,0,0.909,1.000,1.000,0.909,INPP4B
chr4,-,142208424,142208529,14,0,1,0,0,0.933,1.000,1.000,0.933,INPP4B
chr4,+,143530457,143530526,31,0,1,0,0,0.969,1.000,1.000,0.969,SMARCA5
chr4,+,143545469,143545583,43,0,1,0,0,0.977,1.000,1.000,0.977,SMARCA5
chr4,-,145165150,145165197,23,0,1,0,0,0.958,1.000,1.000,0.958,OTUD4
chr4,+,145514437,145515013,14,0,1,0,0,0.933,1.000,1.000,0.933,SMAD1
chr4,-,145764987,145765165,9,0,3,0,0,0.750,1.000,1.000,0.750,ZNF827
chr4,-,145885677,145886158,10,0,1,0,0,0.909,1.000,1.000,0.909,ZNF827
chr4,-,150302624,150302792,19,0,1,0,0,0.950,1.000,1.000,0.950,LRBA
chr4,-,151176533,151176687,13,0,3,0,0,0.812,1.000,1.000,0.812,SH3D19
chr4,-,154540593,154540695,22,0,1,0,0,0.957,1.000,1.000,0.957,PLRG1
chr4,-,154547010,154547064,300,0,14,0,0,0.955,1.000,1.000,0.955,PLRG1
chr4,+,154565807,154565999,501,0,2,0,0,0.996,1.000,1.000,0.996,FGB
chr4,-,154588792,154588976,326,0,1,0,0,0.997,1.000,1.000,0.997,FGA
chr4,-,154589436,154589562,408,0,1,0,0,0.998,1.000,1.000,0.998,FGA
chr4,-,154609629,154609763,303,0,1,0,0,0.997,1.000,1.000,0.997,FGG
chr4,-,154612390,154612435,1335,0,2,0,0,0.999,1.000,1.000,0.999,FGG
chr4,+,155904017,155904123,85,0,1,0,0,0.988,1.000,1.000,0.988,TDO2
chr4,+,158861606,158861776,9,0,1,0,0,0.900,1.000,1.000,0.900,FNIP2
chr4,-,165085585,165085688,20,0,1,0,0,0.952,1.000,1.000,0.952,TMEM192
chr4,+,165464389,165464586,116,0,1,0,0,0.991,1.000,1.000,0.991,CPE
chr4,+,165484421,165484604,74,0,1,0,0,0.987,1.000,1.000,0.987,CPE
chr4,+,165992803,165992884,9,0,1,0,0,0.900,1.000,1.000,0.900,TLL1
chr4,+,168921533,168921741,28,0,1,0,0,0.966,1.000,1.000,0.966,PALLD
chr4,-,170089623,170089736,9,0,3,0,0,0.750,1.000,1.000,0.750,AADAT
chr4,+,171055354,171055417,7,0,2,0,0,0.778,1.000,1.000,0.778,RP11-344G13.1
chr4,+,173247979,173248440,14,0,1,0,0,0.933,1.000,1.000,0.933,GALNT7
chr4,-,173333068,173333214,395,0,4,0,0,0.990,1.000,1.000,0.990,HMGB2
chr4,-,175640752,175640829,142,0,1,0,0,0.993,1.000,1.000,0.993,GPM6A
chr4,-,175651833,175651987,370,0,4,0,0,0.989,1.000,1.000,0.989,GPM6A
chr4,+,176128737,176128860,3,0,1,0,0,0.750,1.000,1.000,0.750,WDR17
chr4,-,176222312,176222420,27,0,2,0,0,0.931,1.000,1.000,0.931,ASB5
chr4,+,183260909,183261532,5,0,2,0,0,0.714,1.000,1.000,0.714,WWC2
chr4,+,183268970,183269163,12,0,1,0,0,0.923,1.000,1.000,0.923,WWC2
chr4,+,183445534,183445634,38,0,35,0,0,0.521,1.000,1.000,0.521,CDKN2AIP
chr4,-,183472590,183472751,1,0,1,0,0,0.500,1.000,1.000,0.500,onlyEST
chr4,-,183650983,183651131,55,0,1,0,0,0.982,1.000,1.000,0.982,RWDD4
chr4,+,183663846,183664071,56,0,1,0,0,0.982,1.000,1.000,0.982,TRAPPC11
chr4,+,183683974,183684054,24,0,1,0,0,0.960,1.000,1.000,0.960,TRAPPC11
chr4,-,184418531,184418708,91,0,2,0,0,0.978,1.000,1.000,0.978,IRF2
chr4,-,185190142,185191212,2,0,1,0,0,0.667,1.000,1.000,0.667,CFAP97
chr4,+,185264437,185264610,6,0,2,0,0,0.750,1.000,1.000,0.750,SNX25
chr4,+,185332594,185332759,13,0,4,0,0,0.765,1.000,1.000,0.765,SNX25
chr4,-,185418586,185418770,87,0,5,0,0,0.946,1.000,1.000,0.946,UFSP2
chr4,-,185504474,185504586,36,0,1,0,0,0.973,1.000,1.000,0.973,PDLIM3
chr4,-,185646667,185646782,76,0,1,0,0,0.987,1.000,1.000,0.987,SORBS2
chr4,+,186082319,186084172,16,0,1,0,0,0.941,1.000,1.000,0.941,TLR3
chr4,+,186250242,186250402,14,0,1,0,0,0.933,1.000,1.000,0.933,KLKB1
chr4,+,186273070,186273177,35,0,1,0,0,0.972,1.000,1.000,0.972,F11
chr4,-,186596539,186597171,2,0,1,0,0,0.667,1.000,1.000,0.667,FAT1
chr5,+,233476,233645,70,0,1,0,0,0.986,1.000,1.000,0.986,SDHA
chr5,+,343892,343964,12,0,1,0,0,0.923,1.000,1.000,0.923,"PDCD6,AHRR"
chr5,+,422728,422858,9,0,2,0,0,0.818,1.000,1.000,0.818,AHRR
chr5,+,462156,462307,35,0,1,0,0,0.972,1.000,1.000,0.972,EXOC3
chr5,-,491768,492071,4,0,2,0,0,0.667,1.000,1.000,0.667,SLC9A3
chr5,-,1076137,1076236,6,0,1,0,0,0.857,1.000,1.000,0.857,SLC12A7
chr5,-,1175960,1176544,3,0,1,0,0,0.750,1.000,1.000,0.750,CTD-3080P12.3
chr5,-,1321763,1321819,94,0,1,0,0,0.989,1.000,1.000,0.989,CLPTM1L
chr5,-,1331798,1331883,74,0,6,0,0,0.925,1.000,1.000,0.925,CLPTM1L
chr5,-,1341670,1341860,68,0,1,0,0,0.986,1.000,1.000,0.986,CLPTM1L
chr5,-,10236477,10236615,64,0,1,0,0,0.985,1.000,1.000,0.985,FAM173B
chr5,-,10239066,10239356,18,0,2,0,0,0.900,1.000,1.000,0.900,FAM173B
chr5,+,10262480,10262618,124,0,1,0,0,0.992,1.000,1.000,0.992,CCT5
chr5,+,10417269,10417404,32,0,1,0,0,0.970,1.000,1.000,0.970,MARCH6
chr5,+,10461183,10461359,27,0,1,0,0,0.964,1.000,1.000,0.964,ROPN1L
chr5,-,11364695,11364890,69,0,1,0,0,0.986,1.000,1.000,0.986,CTNND2
chr5,+,14487463,14488260,3,0,1,0,0,0.750,1.000,1.000,0.750,TRIO
chr5,+,14496878,14497017,14,0,1,0,0,0.933,1.000,1.000,0.933,TRIO
chr5,-,16671421,16671542,56,0,1,0,0,0.982,1.000,1.000,0.982,MYO10
chr5,-,16685737,16685831,38,0,1,0,0,0.974,1.000,1.000,0.974,MYO10
chr5,-,16711120,16711245,41,0,3,0,0,0.932,1.000,1.000,0.932,MYO10
chr5,-,17162468,17162565,2,0,1,0,0,0.667,1.000,1.000,0.667,AC091878.1
chr5,-,31424426,31424471,25,0,1,0,0,0.962,1.000,1.000,0.962,DROSHA
chr5,-,31467938,31468063,23,0,3,0,0,0.885,1.000,1.000,0.885,DROSHA
chr5,-,31526078,31526912,4,0,1,0,0,0.800,1.000,1.000,0.800,DROSHA
chr5,+,31534271,31534417,58,0,9,0,0,0.866,1.000,1.000,0.866,C5orf22
chr5,+,32097278,32097380,5,0,1,0,0,0.833,1.000,1.000,0.833,PDZD2
chr5,+,33455586,33455704,90,0,1,0,0,0.989,1.000,1.000,0.989,TARS
chr5,+,33461905,33462006,82,0,2,0,0,0.976,1.000,1.000,0.976,TARS
chr5,-,34028753,34028883,37,0,1,0,0,0.974,1.000,1.000,0.974,"C1QTNF3-AMACR,C1QTNF3"
chr5,+,34757467,34757598,80,0,6,0,0,0.930,1.000,1.000,0.930,RAI14
chr5,-,34914694,34914961,78,0,1,0,0,0.987,1.000,1.000,0.987,RAD1
chr5,+,35694287,35694348,7,0,4,0,0,0.636,1.000,1.000,0.636,SPEF2
chr5,-,35955644,35955864,9,0,1,0,0,0.900,1.000,1.000,0.900,UGT3A1
chr5,-,36108533,36108639,11,0,1,0,0,0.917,1.000,1.000,0.917,LMBRD2
chr5,+,36608328,36608604,1057,0,5,0,0,0.995,1.000,1.000,0.995,SLC1A3
chr5,+,36629449,36629587,520,0,1,0,0,0.998,1.000,1.000,0.998,SLC1A3
chr5,+,37063789,37063978,5,0,2,0,0,0.714,1.000,1.000,0.714,NIPBL
chr5,-,37834645,37834822,2,0,2,0,0,0.500,1.000,1.000,0.500,GDNF
chr5,+,38881592,38881764,19,0,1,0,0,0.950,1.000,1.000,0.950,OSMR
chr5,-,40777444,40777586,115,0,2,0,0,0.983,1.000,1.000,0.983,PRKAA1
chr5,+,40934324,40934466,205,0,1,0,0,0.995,1.000,1.000,0.995,C7
chr5,-,41840450,41840511,48,0,1,0,0,0.980,1.000,1.000,0.980,OXCT1
chr5,+,41911047,41911179,7,0,2,0,0,0.778,1.000,1.000,0.778,C5orf51
chr5,+,43123208,43123310,71,0,2,0,0,0.973,1.000,1.000,0.973,ZNF131
chr5,-,43536818,43536944,57,0,1,0,0,0.983,1.000,1.000,0.983,PAIP1
chr5,+,50667084,50667186,18,0,1,0,0,0.947,1.000,1.000,0.947,PARP8
chr5,+,52920331,52920468,14,0,1,0,0,0.933,1.000,1.000,0.933,ITGA1
chr5,+,52925277,52925487,8,0,2,0,0,0.800,1.000,1.000,0.800,ITGA1
chr5,+,52944942,52945035,33,0,1,0,0,0.971,1.000,1.000,0.971,ITGA1
chr5,-,52978251,52978399,1,0,1,0,0,0.500,1.000,1.000,0.500,CTD-2175A23.1
chr5,+,53042111,53042221,28,0,1,0,0,0.966,1.000,1.000,0.966,ITGA2
chr5,-,55119800,55119918,3,0,2,0,0,0.600,1.000,1.000,0.600,CDC20B
chr5,-,55283202,55283811,8,0,1,0,0,0.889,1.000,1.000,0.889,DHX29
chr5,-,55289269,55289428,14,0,2,0,0,0.875,1.000,1.000,0.875,DHX29
chr5,+,55763174,55763252,101,0,4,0,0,0.962,1.000,1.000,0.962,DDX4
chr5,+,55908264,55908411,7,0,1,0,0,0.875,1.000,1.000,0.875,IL31RA
chr5,-,58457180,58457379,55,0,1,0,0,0.982,1.000,1.000,0.982,PLK2
chr5,-,60771902,60772093,26,0,1,0,0,0.963,1.000,1.000,0.963,ELOVL7
chr5,-,62398510,62398560,55,0,2,0,0,0.965,1.000,1.000,0.965,DIMT1
chr5,+,64783835,64783979,39,0,2,0,0,0.951,1.000,1.000,0.951,CWC27
chr5,-,65262816,65262962,5,0,1,0,0,0.833,1.000,1.000,0.833,ADAMTS6
chr5,-,65561462,65561564,39,0,18,0,0,0.684,1.000,1.000,0.684,CENPK
chr5,-,65591842,65591948,1,0,1,0,0,0.500,1.000,1.000,0.500,TRIM23
chr5,-,65611602,65611881,17,0,1,0,0,0.944,1.000,1.000,0.944,TRIM23
chr5,+,65658367,65658501,16,0,1,0,0,0.941,1.000,1.000,0.941,TRAPPC13
chr5,+,65792453,65792655,9,0,1,0,0,0.900,1.000,1.000,0.900,NLN
chr5,+,66024305,66024450,13,0,2,0,0,0.867,1.000,1.000,0.867,ERBB2IP
chr5,+,67134522,67134688,10,0,1,0,0,0.909,1.000,1.000,0.909,MAST4
chr5,+,69174250,69174409,154,0,1,0,0,0.994,1.000,1.000,0.994,CCNB1
chr5,+,69547929,69548101,23,0,1,0,0,0.958,1.000,1.000,0.958,OCLN
chr5,+,69566130,69566208,114,0,2,0,0,0.983,1.000,1.000,0.983,GTF2H2C
chr5,-,72103577,72103634,1,0,1,0,0,0.500,1.000,1.000,0.500,onlyEST
chr5,-,72232442,72232558,120,0,1,0,0,0.992,1.000,1.000,0.992,MRPS27
chr5,-,72238013,72238128,490,0,1,0,0,0.998,1.000,1.000,0.998,MRPS27
chr5,+,73504346,73504403,639,0,11,0,0,0.983,1.000,1.000,0.983,BTF3
chr5,+,75342582,75342770,270,0,2,0,0,0.993,1.000,1.000,0.993,HMGCR
chr5,-,75381071,75381201,18,0,1,0,0,0.947,1.000,1.000,0.947,COL4A3BP
chr5,+,76954028,76954186,51,0,1,0,0,0.981,1.000,1.000,0.981,CRHBP
chr5,+,77048935,77048987,21,0,2,0,0,0.913,1.000,1.000,0.913,AGGF1
chr5,+,78416540,78416649,200,0,3,0,0,0.985,1.000,1.000,0.985,SCAMP1
chr5,-,79988461,79988644,8,0,1,0,0,0.889,1.000,1.000,0.889,MTX3
chr5,+,79998331,79998375,11,0,3,0,0,0.786,1.000,1.000,0.786,THBS4
chr5,+,80456460,80456565,11,0,1,0,0,0.917,1.000,1.000,0.917,ZFYVE16
chr5,-,80563734,80563815,8,0,1,0,0,0.889,1.000,1.000,0.889,ANKRD34B
chr5,+,84387821,84387936,3,0,1,0,0,0.750,1.000,1.000,0.750,CTD-2269F5.1
chr5,+,86619352,86619496,724,0,4,0,0,0.995,1.000,1.000,0.995,COX7C
chr5,+,87337973,87338091,52,0,1,0,0,0.981,1.000,1.000,0.981,RASA1
chr5,-,87411223,87411346,208,0,2,0,0,0.990,1.000,1.000,0.990,CCNH
chr5,-,88202961,88203075,15,0,1,0,0,0.938,1.000,1.000,0.938,TMEM161B
chr5,-,88205813,88205954,17,0,2,0,0,0.895,1.000,1.000,0.895,TMEM161B
chr5,-,90399357,90399549,99,0,1,0,0,0.990,1.000,1.000,0.990,CETN3
chr5,-,90405684,90405799,141,0,2,0,0,0.986,1.000,1.000,0.986,CETN3
chr5,-,95516915,95517060,22,0,1,0,0,0.957,1.000,1.000,0.957,TTC37
chr5,-,95525586,95525673,16,0,1,0,0,0.941,1.000,1.000,0.941,TTC37
chr5,-,95548559,95548715,119,0,3,0,0,0.975,1.000,1.000,0.975,TTC37
chr5,-,95658616,95658913,4,0,1,0,0,0.800,1.000,1.000,0.800,SPATA9
chr5,-,95816506,95816626,146,0,3,0,0,0.980,1.000,1.000,0.980,GLRX
chr5,+,96900120,96900189,21,0,5,0,0,0.808,1.000,1.000,0.808,ERAP2
chr5,+,96909579,96909764,12,0,1,0,0,0.923,1.000,1.000,0.923,ERAP2
chr5,+,96913316,96913457,11,0,1,0,0,0.917,1.000,1.000,0.917,ERAP2
chr5,-,102480176,102480434,13,0,2,0,0,0.867,1.000,1.000,0.867,SLCO6A1
chr5,+,108954728,108954932,16,0,2,0,0,0.889,1.000,1.000,0.889,FER
chr5,-,111501001,111501116,33,0,2,0,0,0.943,1.000,1.000,0.943,STARD4
chr5,-,112170300,112170369,5,0,3,0,0,0.625,1.000,1.000,0.625,EPB41L4A
chr5,-,113028933,113029056,11,0,1,0,0,0.917,1.000,1.000,0.917,MCC
chr5,+,114473053,114473164,18,0,1,0,0,0.947,1.000,1.000,0.947,KCNN2
chr5,-,115253136,115253255,18,0,5,0,0,0.783,1.000,1.000,0.783,PGGT1B
chr5,+,116092544,116092700,121,0,2,0,0,0.984,1.000,1.000,0.984,COMMD10
chr5,+,119097978,119098104,17,0,1,0,0,0.944,1.000,1.000,0.944,DMXL1
chr5,+,122818817,122819023,47,0,1,0,0,0.979,1.000,1.000,0.979,SNX2
chr5,-,123388431,123388606,17,0,1,0,0,0.944,1.000,1.000,0.944,CEP120
chr5,-,126550195,126550293,44,0,1,0,0,0.978,1.000,1.000,0.978,ALDH7A1
chr5,-,126568258,126568356,77,0,1,0,0,0.987,1.000,1.000,0.987,ALDH7A1
chr5,-,128290731,128290884,6,0,1,0,0,0.857,1.000,1.000,0.857,FBN2
chr5,-,128337996,128338122,10,0,1,0,0,0.909,1.000,1.000,0.909,FBN2
chr5,+,129526283,129526515,3,0,2,0,0,0.600,1.000,1.000,0.600,ADAMTS19
chr5,-,131162571,131162676,388,0,3,0,0,0.992,1.000,1.000,0.992,HINT1
chr5,-,131479512,131479753,14,0,1,0,0,0.933,1.000,1.000,0.933,"CTC-432M15.3,RAPGEF6"
chr5,-,131994030,131994251,36,0,5,0,0,0.878,1.000,1.000,0.878,ACSL6
chr5,-,132217196,132217348,191,0,1,0,0,0.995,1.000,1.000,0.995,P4HA2
chr5,-,132366567,132366781,3,0,1,0,0,0.750,1.000,1.000,0.750,AC034220.3
chr5,+,132575776,132575928,26,0,1,0,0,0.963,1.000,1.000,0.963,RAD50
chr5,+,132587561,132587690,15,0,1,0,0,0.938,1.000,1.000,0.938,RAD50
chr5,+,133064979,133065037,67,0,1,0,0,0.985,1.000,1.000,0.985,HSPA4
chr5,+,133070373,133070496,49,0,4,0,0,0.925,1.000,1.000,0.925,HSPA4
chr5,+,133088403,133088555,57,0,1,0,0,0.983,1.000,1.000,0.983,HSPA4
chr5,-,133233416,133233537,9,0,2,0,0,0.818,1.000,1.000,0.818,FSTL4
chr5,-,133400737,133400986,8,0,1,0,0,0.889,1.000,1.000,0.889,FSTL4
chr5,+,134115908,134116033,55,0,3,0,0,0.948,1.000,1.000,0.948,TCF7
chr5,+,134138058,134138164,109,0,1,0,0,0.991,1.000,1.000,0.991,TCF7
chr5,+,134142720,134143100,1,0,1,0,0,0.500,1.000,1.000,0.500,TCF7
chr5,+,134374382,134374463,137,0,1,0,0,0.993,1.000,1.000,0.993,UBE2B
chr5,+,134777573,134777725,18,0,1,0,0,0.947,1.000,1.000,0.947,DDX46
chr5,+,134816429,134816606,16,0,4,0,0,0.800,1.000,1.000,0.800,DDX46
chr5,+,134960585,134960698,2,0,1,0,0,0.667,1.000,1.000,0.667,PCBD2
chr5,+,136046334,136046495,1960,0,2,0,0,0.999,1.000,1.000,0.999,TGFBI
chr5,+,136059089,136059214,228,0,1,0,0,0.996,1.000,1.000,0.996,TGFBI
chr5,+,136060833,136060936,225,0,2,0,0,0.991,1.000,1.000,0.991,TGFBI
chr5,+,137875828,137876003,49,0,1,0,0,0.980,1.000,1.000,0.980,MYOT
chr5,+,137880815,137880865,31,0,1,0,0,0.969,1.000,1.000,0.969,MYOT
chr5,+,138090527,138091007,1,0,1,0,0,0.500,1.000,1.000,0.500,WNT8A
chr5,-,138201342,138201448,153,0,5,0,0,0.968,1.000,1.000,0.968,CDC23
chr5,-,138289500,138289563,20,0,1,0,0,0.952,1.000,1.000,0.952,CDC25C
chr5,+,138379583,138379708,12,0,1,0,0,0.923,1.000,1.000,0.923,KDM3B
chr5,-,138567454,138567561,181,0,7,0,0,0.963,1.000,1.000,0.963,HSPA9
chr5,-,139380564,139380632,40,0,17,0,0,0.702,1.000,1.000,0.702,SLC23A1
chr5,-,139443684,139443767,34,0,1,0,0,0.971,1.000,1.000,0.971,"ECSCR,DNAJC18"
chr5,-,139481158,139481342,66,0,1,0,0,0.985,1.000,1.000,0.985,TMEM173
chr5,+,139623367,139623461,95,0,2,0,0,0.979,1.000,1.000,0.979,UBE2D2
chr5,+,139680363,139681447,9,0,2,0,0,0.818,1.000,1.000,0.818,CXXC5
chr5,+,140365519,140365578,5,0,1,0,0,0.833,1.000,1.000,0.833,SLC4A9
chr5,+,140509636,140509812,28,0,1,0,0,0.966,1.000,1.000,0.966,"ANKHD1-EIF4EBP3,ANKHD1"
chr5,+,140538085,140538261,24,0,4,0,0,0.857,1.000,1.000,0.857,"ANKHD1-EIF4EBP3,ANKHD1"
chr5,-,140562099,140562227,24,0,1,0,0,0.960,1.000,1.000,0.960,APBB3
chr5,+,140644099,140644194,24,0,1,0,0,0.960,1.000,1.000,0.960,TMCO6
chr5,+,140654680,140654727,164,0,1,0,0,0.994,1.000,1.000,0.994,IK
chr5,+,140703917,140703991,177,0,1,0,0,0.994,1.000,1.000,0.994,ZMAT2
chr5,-,141659778,141659926,13,0,1,0,0,0.929,1.000,1.000,0.929,ARAP3
chr5,-,141671264,141671400,6,0,2,0,0,0.750,1.000,1.000,0.750,ARAP3
chr5,+,141925409,141925527,151,0,1,0,0,0.993,1.000,1.000,0.993,KIAA0141
chr5,-,142004931,142005116,120,0,3,0,0,0.976,1.000,1.000,0.976,GNPDA1
chr5,-,142006143,142006326,320,0,2,0,0,0.994,1.000,1.000,0.994,GNPDA1
chr5,+,142132211,142132342,464,0,1,0,0,0.998,1.000,1.000,0.998,NDFIP1
chr5,+,142140562,142140629,89,0,7,0,0,0.927,1.000,1.000,0.927,NDFIP1
chr5,-,142860001,142860161,2,0,1,0,0,0.667,1.000,1.000,0.667,ARHGAP26-AS1
chr5,+,143014079,143014116,14,0,2,0,0,0.875,1.000,1.000,0.875,ARHGAP26
chr5,-,143295459,143295590,33,0,1,0,0,0.971,1.000,1.000,0.971,NR3C1
chr5,-,143314001,143314168,42,0,5,0,0,0.894,1.000,1.000,0.894,NR3C1
chr5,+,146055980,146056231,26,0,13,0,0,0.667,1.000,1.000,0.667,SH3RF2
chr5,+,147279246,147279398,19,0,1,0,0,0.950,1.000,1.000,0.950,STK32A
chr5,-,147418446,147418631,40,0,1,0,0,0.976,1.000,1.000,0.976,DPYSL3
chr5,+,148065346,148065372,27,0,2,0,0,0.931,1.000,1.000,0.931,SPINK5
chr5,-,149041415,149041617,6,0,3,0,0,0.667,1.000,1.000,0.667,SH3TC2
chr5,+,149362636,149362843,73,0,1,0,0,0.986,1.000,1.000,0.986,PCYOX1L
chr5,-,149505446,149505595,32,0,21,0,0,0.604,1.000,1.000,0.604,CSNK1A1
chr5,+,150041784,150041969,24,0,1,0,0,0.960,1.000,1.000,0.960,HMGXB3
chr5,-,150133585,150133760,15,0,1,0,0,0.938,1.000,1.000,0.938,PDGFRB
chr5,-,150134749,150135016,11,0,1,0,0,0.917,1.000,1.000,0.917,PDGFRB
chr5,-,150401855,150402250,2,0,1,0,0,0.667,1.000,1.000,0.667,CD74
chr5,-,150699241,150699271,296,0,2,0,0,0.993,1.000,1.000,0.993,RBM22
chr5,-,150753478,150753657,433,0,1,0,0,0.998,1.000,1.000,0.998,DCTN4
chr5,-,151062126,151062212,248,0,1,0,0,0.996,1.000,1.000,0.996,TNIP1
chr5,-,151138677,151138791,898,0,3,0,0,0.997,1.000,1.000,0.997,ANXA6
chr5,-,151185421,151185541,28,0,2,0,0,0.933,1.000,1.000,0.933,CCDC69
chr5,+,151266730,151266913,257,0,2,0,0,0.992,1.000,1.000,0.992,GM2A
chr5,-,154937024,154937185,47,0,1,0,0,0.979,1.000,1.000,0.979,GEMIN5
